⚛️央视,#genre#
NewTV爱情喜剧,http://39.134.65.166/PLTV/88888888/224/3221225533/1.m3u8
NewTV爱情喜剧,http://39.134.65.164/PLTV/88888888/224/3221225533/1.m3u8
NewTV超级电影,http://39.135.138.58:18890/PLTV/88888888/224/3221225623/index.m3u8
NewTV超级电影,http://39.135.138.58:18890/PLTV/88888888/224/3221225766/index.m3u8
NewTV超级电影,http://39.134.65.164/PLTV/88888888/224/3221225644/1.m3u8
NewTV超级电影,http://39.134.65.179/PLTV/88888888/224/3221225644/1.m3u8
NewTV超级电影,http://39.134.65.173/PLTV/88888888/224/3221225644/1.m3u8
NewTV超级电影,http://39.134.65.175/PLTV/88888888/224/3221225644/1.m3u8
NewTV超级体育,http://39.135.138.58:18890/PLTV/88888888/224/3221225622/index.m3u8
NewTV超级体育,http://39.135.138.58:18890/PLTV/88888888/224/3221225648/index.m3u8
NewTV超级体育,http://39.135.138.58:18890/PLTV/88888888/224/3221225767/index.m3u8
NewTV超级体育,http://39.134.65.164/PLTV/88888888/224/3221225635/1.m3u8
NewTV超级综艺,http://39.135.138.58:18890/PLTV/88888888/224/3221225620/index.m3u8
NewTV超级综艺,http://39.135.138.58:18890/PLTV/88888888/224/3221225768/index.m3u8
NewTV超级综艺,http://39.134.65.164/PLTV/88888888/224/3221225642/1.m3u8
NewTV东北热剧,http://39.135.138.58:18890/PLTV/88888888/224/3221226202/index.m3u8
NewTV东北热剧,http://39.134.65.179/PLTV/88888888/224/3221225679/1.m3u8
NewTV东北热剧,http://39.134.65.164/PLTV/88888888/224/3221225679/1.m3u8
NewTV东北热剧,http://39.134.65.173/PLTV/88888888/224/3221225679/1.m3u8
NewTV东北热剧,http://39.134.65.175/PLTV/88888888/224/3221225679/1.m3u8
NewTV动作电影,http://39.134.65.166/PLTV/88888888/224/3221225555/1.m3u8
NewTV动作电影,http://39.134.65.164/PLTV/88888888/224/3221225555/1.m3u8
NewTV古装剧场,http://111.40.196.9/PLTV/88888888/224/3221225618/index.m3u8
NewTV古装剧场,http://39.135.138.58:18890/PLTV/88888888/224/3221225678/index.m3u8
NewTV古装剧场,http://39.134.65.166/PLTV/88888888/224/3221225524/1.m3u8
NewTV古装剧场,http://39.134.65.164/PLTV/88888888/224/3221225524/1.m3u8
NewTV欢乐剧场,http://39.135.138.58:18890/PLTV/88888888/224/3221226210/index.m3u8
NewTV欢乐剧场,http://39.134.65.179/PLTV/88888888/224/3221225682/1.m3u8
NewTV欢乐剧场,http://39.134.65.166/PLTV/88888888/224/3221225682/1.m3u8
NewTV欢乐剧场,http://39.134.65.173/PLTV/88888888/224/3221225682/1.m3u8
NewTV欢乐剧场,http://39.134.65.175/PLTV/88888888/224/3221225682/1.m3u8
NewTV热播精选,http://39.135.138.58:18890/PLTV/88888888/224/3221225712/index.m3u8
NewTV热播精选,http://39.134.65.166/PLTV/88888888/224/3221225521/1.m3u8
NewTV军旅剧场,http://111.40.196.9/PLTV/88888888/224/3221225622/index.m3u8
NewTV军旅剧场,http://39.135.138.58:18890/PLTV/88888888/224/3221225669/index.m3u8
NewTV军旅剧场,http://39.134.65.164/PLTV/88888888/224/3221225560/1.m3u8
NewTV精品大剧,http://39.135.138.58:18890/PLTV/88888888/224/3221225714/index.m3u8
NewTV精品大剧,http://39.134.65.166/PLTV/88888888/224/3221225536/1.m3u8
NewTV精品纪录,http://111.40.196.9/PLTV/88888888/224/3221225630/index.m3u8
NewTV精品纪录,http://39.135.138.58:18890/PLTV/88888888/224/3221225710/index.m3u8
NewTV精品纪录,http://39.134.65.166/PLTV/88888888/224/3221225545/1.m3u8
NewTV精品纪录,http://39.134.65.164/PLTV/88888888/224/3221225545/1.m3u8
NewTV精品体育,http://39.135.138.58:18890/PLTV/88888888/224/3221225709/index.m3u8
NewTV精品体育,http://39.134.65.166/PLTV/88888888/224/3221225526/1.m3u8
NewTV金牌综艺,http://111.40.196.9/PLTV/88888888/224/3221225650/index.m3u8
NewTV金牌综艺,http://39.135.138.58:18890/PLTV/88888888/224/3221225711/index.m3u8
NewTV金牌综艺,http://39.134.65.179/PLTV/88888888/224/3221225525/1.m3u8
NewTV金牌综艺,http://39.134.65.166/PLTV/88888888/224/3221225525/1.m3u8
NewTV金牌综艺,http://39.134.65.173/PLTV/88888888/224/3221225525/1.m3u8
NewTV金牌综艺,http://39.134.65.175/PLTV/88888888/224/3221225525/1.m3u8
NewTV军事评论,http://39.135.138.58:18890/PLTV/88888888/224/3221225757/index.m3u8
NewTV军事评论,http://39.134.65.166/PLTV/88888888/224/3221225535/1.m3u8
NewTV军事评论,http://39.134.65.164/PLTV/88888888/224/3221225535/1.m3u8
NewTV惊悚悬疑,http://111.40.196.9/PLTV/88888888/224/3221225638/index.m3u8
NewTV惊悚悬疑,http://39.134.65.166/PLTV/88888888/224/3221225553/1.m3u8
NewTV惊悚悬疑,http://39.134.65.164/PLTV/88888888/224/3221225553/1.m3u8
NewTV家庭剧场,http://111.40.196.9/PLTV/88888888/224/3221225626/index.m3u8
NewTV家庭剧场,http://39.135.138.58:18890/PLTV/88888888/224/3221225713/index.m3u8
NewTV家庭剧场,http://39.134.65.166/PLTV/88888888/224/3221225538/1.m3u8
NewTV家庭剧场,http://39.134.65.164/PLTV/88888888/224/3221225538/1.m3u8
NewTV精品综合,http://111.40.196.9/PLTV/88888888/224/3221225632/index.m3u8
NewTV精品综合,http://39.135.138.58:18890/PLTV/88888888/224/3221225716/index.m3u8
NewTV精品综合,http://39.134.65.166/PLTV/88888888/224/3221225550/1.m3u8
NewTV精品综合,http://39.134.65.164/PLTV/88888888/224/3221225550/1.m3u8
NewTV农业致富,http://39.135.138.58:18890/PLTV/88888888/224/3221225670/index.m3u8
NewTV农业致富,http://39.134.65.166/PLTV/88888888/224/3221225552/1.m3u8
NewTV农业致富,http://39.134.65.164/PLTV/88888888/224/3221225552/1.m3u8
NewTV武搏世界,http://111.40.196.9/PLTV/88888888/224/3221225664/index.m3u8
NewTV武搏世界,http://39.135.138.58:18890/PLTV/88888888/224/3221225656/index.m3u8
NewTV武搏世界,http://39.134.65.166/PLTV/88888888/224/3221225547/1.m3u8
NewTV炫舞未来,http://39.135.138.58:18890/PLTV/88888888/224/3221225707/index.m3u8
NewTV炫舞未来,http://39.134.65.164/PLTV/88888888/224/3221225646/1.m3u8
NewTV中国功夫,http://39.135.138.58:18890/PLTV/88888888/224/3221225660/index.m3u8
NewTV中国功夫,http://39.134.65.164/PLTV/88888888/224/3221225604/1.m3u8
NewTV超级电视剧,http://39.135.138.58:18890/PLTV/88888888/224/3221225625/index.m3u8
NewTV超级电视剧,http://39.135.138.58:18890/PLTV/88888888/224/3221225765/index.m3u8
NewTV超级电视剧,http://39.134.65.164/PLTV/88888888/224/3221225637/1.m3u8
NewTV超级电视剧,http://39.134.65.179/PLTV/88888888/224/3221225637/1.m3u8
新电视超级电视剧，http://39 . 134 . 65 . 181/PLTV/8888888/224/3221225637/1 . m3 u8
新电视超级电视剧，http://39 . 134 . 65 . 173/PLTV/8888888/224/3221225637/1 . m3 u8
新电视超级电视剧，http://39 . 134 . 65 . 183/PLTV/8888888/224/3221225637/1 . m3 u8
CHC动作电影，http://[2409:8087:7000:20:1000::22]:6060/Yinhe/2/ch 000000909000002055/index . m3u 8？virtual domain = Yinhe . live _ HLS . ZTE . com
CHC家庭影院，http://[2409:8087:7000:20:1000::22]:6060/Yinhe/2/ch 000000909000002085/index . m3u 8？virtual domain = Yinhe . live _ HLS . ZTE . com
CHC高清电影，http://[2409:8087:7000:20:1000::22]:6060/Yinhe/2/ch 000000909000002065/index . m3u 8？virtual domain = Yinhe . live _ HLS . ZTE . com
CHC动作电影，http://111 . 20 . 33 . 93/TVOD/88888893/224/3221226465/index . m3u 8
CHC动作电影，http://111 . 20 . 33 . 93/PLTV/88888893/224/3221226465/index . m3u 8
CHC动作电影，http://117 . 148 . 179 . 157/PLTV/8888888/224/3221231580/index . m3u 8
CHC家庭影院，http://111 . 20 . 33 . 93/TVOD/88888893/224/3221226462/index . m3u 8
CHC家庭影院，http://111 . 20 . 33 . 93/PLTV/88888893/224/3221226462/index . m3u 8
CHC家庭影院，http://117 . 148 . 179 . 157/PLTV/8888888/224/3221232942/index . m3u 8
CHC家庭影院，http://117 . 148 . 179 . 157/PLTV/8888888/224/3221231799/index . m3u 8
CHC家庭影院，http://39 . 134 . 32 . 102:6610/270000001111/1110000010/index . m3 u8？IAS，httpSessionId=OTT
☘️少儿频道，#流派#
央视少儿，http://[2409:8087:1e 03:21::2]:6060/CMS 001/ch 0000009099000001240/index . m3u 8
卡酷少儿，http://[2409:8087:1e 03:21::2]:6060/CMS 001/ch 0000009099000001245/index . m3u 8
海南少儿，http://[2409:8087:5e 01:34::21]:6610/ZTE _ CMS/089844000000000600000000000323/index . m3u 8？fmmv6
重庆少儿,https://live.goodiptv.club/api/cqyx.php？id=cqseHD
浙江少儿，http://HW-m-l . cztv . com/channels/Lantian/channel 008/1080 p . m3u 8
浙江少儿，http://HW-m-l . cztv . com/channels/Lantian/channel 08/1080 p . m3 u8？k = 1a 7559 a 51 eeb 880 b 021619 a 07 f 463 AC 4 & t = 1577153787
南京少儿，http://live . nbs . cn/channels/njtv/sepd/500k . m3u 8
南京少儿，http://live . nbs . cn/channels/njtv/sepd/m3u 8:500k/live . m3u 8
广东少儿,http://angtv.cc/jd/gdlz.php？id=gdse
广东少儿，http://183 . 238 . 218 . 219:9600/HLS/26/index . m3 u8
广东少儿，http://183 . 236 . 13 . 168:808/HLS/59/index . m3 u8
深圳少儿，http://183 . 238 . 218 . 219:9600/HLS/30/index . m3 u8
浙江少儿，http://HW-m-l . cztv . com/channels/Lantian/channel 08/720 p . m3u 8
卡酷少儿，http://39 . 134 . 24 . 162/db IPTV . sn . China mobile . com/PLTV/8888890/224/3221225743/index . m3u 8
嘉佳卡通,http://v2.91kds.cn/b9/itouchtv.m3u8？id=gdjjkt&auth=rinimabi
嘉佳卡通,http://angtv.cc/jd/gdlz.php？id=jjkt
嘉佳卡通，http://183 . 236 . 13 . 168:808/HLS/60/index . m3 u8
嘉佳卡通，http://183 . 238 . 218 . 219:9600/HLS/27/index . m3 u8
嘉佳卡通，http://[2409:8087:74 f1:0021::0008]:80/PLTV/8888888/224/3221225681/1 . m3u 8
金鹰卡通，http://[2409:8087:4c0a:22:1::11]:6410/170000001115/umaichan 6000057 bestvsmgsmg/index . m3u 8？AuthInfo = 9 koo dbn 7 mff % 2 F2 bwjkgaahutwdyigrkfjbah mha 2 ayg 0t 0 zqxavutktpr 6 ilpkxqwow 2 voxnxhvbsrszccc 3s zswigrd 0 ruprseaqchwlxcf 0
金鹰卡通，http://113 . 100 . 193 . 10:9901/ts file/live/1003 _ 1 . m3u 8
卡酷少儿,https://cntv.lat/tv/live.php？auth=231110&id=bjkakuSD
金鹰卡通,https://cntv.lat/tv/live.php？auth=231110&id=jinyingSD
金鹰卡通，http://180 . 97 . 247 . 27/4309-tx . otv stream . otv cloud . com/otv/skcc/live/channel 43025/index . m3u 8
动漫秀场，http://180 . 97 . 247 . 27:8088/live play-kk . RTX app . com/live/program/live/DMX c8 m/8000000/MNF . m3 u8
动漫秀场，http://60 . 168 . 37 . 86:8888/UDP/238 . 1 . 78 . 154:7104
动漫秀场，http://[2409:8087:1e 03:21::42]:6610/CMS 001/ch 0000009099000001196/index . m3 u8？
熊大过年，https://new cntv . qcloudcdn . com/ASP/HLS/1200/0303000 a/3/default/7ae 265653 Fe 149069 C3 b 53 e 31 caaf 060/1200 . m3u 8
狮子王國，https://new cntv . qcloudcdn . com/ASP/HLS/850/0303000 a/3/default/c2e 7e 767 f 3144 bed 959 ef 20 b 8 b 961 Fe 5/850 . m3 u 8
熊大熊二，https://new cntv . qcloudcdn . com/ASP/HLS/1200/0303000 a/3/default/1733 da 751 de 64 E6 e 910 abda 889d 87 a 26/1200 . m3u 8
雲朵妈妈，https://new cntv . qcloudcdn . com/ASP/HLS/1200/0303000 a/3/default/d 8 ad 434 c 6b 08421 a 927557 a 4d 98 da 65 c/1200 . m3 u 8
哈哈炫动，http://39 . 134 . 24 . 162/db IPTV . sn . China mobile . com/PLTV/8888890/224/3221226213/index . m3u 8
反转星球，https://new cntv . qcloudcdn . com/ASP/HLS/1200/0303000 a/3/default/3 CDE cc 7d 6 e 341 c 1920 ad 4 ea C5 d 82 f 38/1200 . m3 u 8
倒霉特熊，https://new cntv . qcloudcdn . com/ASP/HLS/1200/0303000 a/3/default/87 f 87 ba 569 c 147 e 3805 f 80 e 4844 D2 de 9/1200 . m3u 8
